workflow_id,display_name,version,active,classifications_count,pairwise,grouped,prioritized,primary_language,first_task,tutorial_subject_id,retired_set_member_subjects_count,tasks,retirement,strings,minor_version
22075,"Identify dolphins, whales and ships",15,false,4,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""},{""label"":""T0.answers.4.label""},{""label"":""T0.answers.5.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[],""question"":""T1.question""}}","{""options"":{""count"":5},""criteria"":""classification_count""}","{""T0.help"":""Are you having trouble identifying the sounds? We recommend you look at the field guide. We provided examples of whale sounds and ship noise that may help you. \nDon't forget to make sure your volume is up!"",""T1.help"":"""",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T1.question"":""Enter a question."",""T0.answers.0.label"":""Humpback whale calls"",""T0.answers.1.label"":""Sperm whale clicks"",""T0.answers.2.label"":""Dolphin clicks"",""T0.answers.3.label"":""Dolphin whistles"",""T0.answers.4.label"":""Ship noise"",""T0.answers.5.label"":""None of the above""}",36
22075,"Identify dolphins, whales and ships",15,false,4,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""},{""label"":""T0.answers.4.label""},{""label"":""T0.answers.5.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[],""question"":""T1.question""}}","{""options"":{""count"":5},""criteria"":""classification_count""}","{""T0.help"":""Are you having trouble identifying the sounds? We recommend you look at the field guide. We provided examples of whale sounds and ship noise that may help you. \n\nDon't forget to make sure your volume is up!"",""T1.help"":"""",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T1.question"":""Enter a question."",""T0.answers.0.label"":""Humpback whale calls"",""T0.answers.1.label"":""Sperm whale clicks"",""T0.answers.2.label"":""Dolphin clicks"",""T0.answers.3.label"":""Dolphin whistles"",""T0.answers.4.label"":""Ship noise"",""T0.answers.5.label"":""None of the above""}",37
22075,"Identify dolphins, whales and ships",15,false,4,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""},{""label"":""T0.answers.4.label""},{""label"":""T0.answers.5.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[],""question"":""T1.question""}}","{""options"":{""count"":5},""criteria"":""classification_count""}","{""T0.help"":""Are you having trouble identifying the sounds? We recommend you look at the field guide. We provided examples of whale sounds and ship noise, and their spectrograph images, that may help you. \n\nDon't forget to make sure your volume is up!\n\nPlease report any issues you may encounter to the Talk discussion board! This way we can help fix the problem faster."",""T1.help"":"""",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T1.question"":""Enter a question."",""T0.answers.0.label"":""Humpback whale calls"",""T0.answers.1.label"":""Sperm whale clicks"",""T0.answers.2.label"":""Dolphin clicks"",""T0.answers.3.label"":""Dolphin whistles"",""T0.answers.4.label"":""Ship noise"",""T0.answers.5.label"":""None of the above""}",38
22318,Humpback whales and ships,1,false,3090,false,false,false,en,"",,2,{},"{""options"":{""count"":10},""criteria"":""classification_count""}",{},1
22318,Humpback whales and ships,2,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[],""question"":""T0.question""}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":"""",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)""}",2
22318,Humpback whales and ships,3,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[],""question"":""T0.question""}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)""}",3
22318,Humpback whales and ships,4,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[],""question"":""T0.question""}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)""}",4
22318,Humpback whales and ships,5,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)""}",5
22318,Humpback whales and ships,6,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Enter an answer""}",6
22318,Humpback whales and ships,7,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales""}",7
22318,Humpback whales and ships,8,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Enter an answer""}",8
22318,Humpback whales and ships,9,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise""}",9
22318,Humpback whales and ships,10,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Enter an answer""}",10
22318,Humpback whales and ships,11,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ships""}",11
22318,Humpback whales and ships,12,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ships"",""T0.answers.3.label"":""Enter an answer""}",12
22318,Humpback whales and ships,13,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ships"",""T0.answers.3.label"":""""}",13
22318,Humpback whales and ships,14,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ships""}",14
22318,Humpback whales and ships,15,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ships"",""T0.answers.3.label"":""Enter an answer""}",15
22318,Humpback whales and ships,15,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ships"",""T0.answers.3.label"":""None of the above""}",16
22318,Humpback whales and ships,16,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ships"",""T0.answers.3.label"":""None of the above""}",17
22318,Humpback whales and ships,17,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ships"",""T0.answers.3.label"":""None of the above""}",18
22318,Humpback whales and ships,17,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Are you having trouble identifying the sounds? We recommend you look at the field guide. We provided examples of whale sounds and ship noise, and their spectrograph images, that may help you. \n\nDon't forget to make sure your volume is up!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ships"",""T0.answers.3.label"":""None of the above""}",19
22318,Humpback whales and ships,17,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Are you having trouble identifying the sounds? We recommend you look at the field guide. We provided examples of whale sounds and ship noise, and their spectrograph images, that may help you. \n\nDon't forget to make sure your volume is up and that your headphones are charged and working!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ships"",""T0.answers.3.label"":""None of the above""}",20
22318,Humpback whales and ships,17,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Are you having trouble identifying the sounds? We recommend you look at the field guide. We provided examples of whale sounds and ship noise, and their spectrogram images, that may help you. \n\nDon't forget to make sure your volume is up and that your headphones are charged and working!"",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ships"",""T0.answers.3.label"":""None of the above""}",21
22318,Humpback whales and ships,17,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Are you having trouble identifying the sounds? \n\nWe recommend using headphones to listen to these sounds, if available. Please take time to review the field guide as you make your decisions. That's where we provide example sounds and spectrograms from whales, ships, and ambient ocean noise that may help you. "",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ships"",""T0.answers.3.label"":""None of the above""}",22
22318,Humpback whales and ships,18,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""},{""label"":""T0.answers.4.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Are you having trouble identifying the sounds? \n\nWe recommend using headphones to listen to these sounds, if available. Please take time to review the field guide as you make your decisions. That's where we provide example sounds and spectrograms from whales, ships, and ambient ocean noise that may help you. "",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ships"",""T0.answers.3.label"":""None of the above"",""T0.answers.4.label"":""Enter an answer""}",23
22318,Humpback whales and ships,18,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""},{""label"":""T0.answers.4.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Are you having trouble identifying the sounds? \n\nWe recommend using headphones to listen to these sounds, if available. Please take time to review the field guide as you make your decisions. That's where we provide example sounds and spectrograms from whales, ships, and ambient ocean noise that may help you. "",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ships"",""T0.answers.3.label"":""None of the above"",""T0.answers.4.label"":""I don't know""}",24
22318,Humpback whales and ships,19,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""},{""label"":""T0.answers.4.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Are you having trouble identifying the sounds? \n\nWe recommend using headphones to listen to these sounds, if available. Please take time to review the field guide as you make your decisions. That's where we provide example sounds and spectrograms from whales, ships, and ambient ocean noise that may help you. "",""T0.question"":""What do you see and hear?  \n(Multiple selections are OK)"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ships"",""T0.answers.3.label"":""None of the above"",""T0.answers.4.label"":""I don't know""}",24
22318,Humpback whales and ships,19,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""},{""label"":""T0.answers.4.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Are you having trouble identifying the sounds? \n\nWe recommend using headphones to listen to these sounds, if available. Please take time to review the field guide as you make your decisions. That's where we provide example sounds and spectrograms from whales, ships, and ambient ocean noise that may help you. "",""T0.question"":""What do you see and hear?  "",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ships"",""T0.answers.3.label"":""None of the above"",""T0.answers.4.label"":""I don't know""}",25
22318,Humpback whales and ships,20,false,3090,false,false,false,en,T0,,2,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""},{""label"":""T0.answers.4.label""}],""feedback"":{""rules"":[{""id"":""1"",""strategy"":""singleAnswerQuestion"",""failureEnabled"":true,""successEnabled"":true,""defaultFailureMessage"":""Not quite. "",""defaultSuccessMessage"":""Correct! ""}],""enabled"":true},""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Are you having trouble identifying the sounds? \n\nWe recommend using headphones to listen to these sounds, if available. Please take time to review the field guide as you make your decisions. That's where we provide example sounds and spectrograms from whales, ships, and ambient ocean noise that may help you. "",""T0.question"":""What do you see and hear?  "",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ships"",""T0.answers.3.label"":""None of the above"",""T0.answers.4.label"":""I don't know""}",25
22319,Humpback whales and ships (Screen reader accessible),1,false,11,false,false,false,en,"",,0,{},"{""options"":{""count"":10},""criteria"":""classification_count""}",{},1
22319,Humpback whales and ships (Screen reader accessible),2,false,11,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[],""question"":""T0.question""}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":"""",""T0.question"":""Enter a question.""}",2
22319,Humpback whales and ships (Screen reader accessible),2,false,11,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[],""question"":""T0.question""}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":"""",""T0.question"":""What do you hear?""}",3
22319,Humpback whales and ships (Screen reader accessible),2,false,11,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[],""question"":""T0.question""}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help! "",""T0.question"":""What do you hear?""}",4
22319,Humpback whales and ships (Screen reader accessible),3,false,11,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[],""question"":""T0.question""}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help! "",""T0.question"":""What do you hear?""}",4
22319,Humpback whales and ships (Screen reader accessible),4,false,11,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help! "",""T0.question"":""What do you hear?""}",4
22319,Humpback whales and ships (Screen reader accessible),5,false,11,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help! "",""T0.question"":""What do you hear?"",""T0.answers.0.label"":""Enter an answer""}",5
22319,Humpback whales and ships (Screen reader accessible),5,false,11,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help! "",""T0.question"":""What do you hear?"",""T0.answers.0.label"":""Humpback whales""}",6
22319,Humpback whales and ships (Screen reader accessible),6,false,11,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help! "",""T0.question"":""What do you hear?"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Enter an answer""}",7
22319,Humpback whales and ships (Screen reader accessible),6,false,11,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help! "",""T0.question"":""What do you hear?"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise""}",8
22319,Humpback whales and ships (Screen reader accessible),7,false,11,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help! "",""T0.question"":""What do you hear?"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Enter an answer""}",9
22319,Humpback whales and ships (Screen reader accessible),7,false,11,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help! "",""T0.question"":""What do you hear?"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ship noise""}",10
22319,Humpback whales and ships (Screen reader accessible),8,false,11,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help! "",""T0.question"":""What do you hear?"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ship noise"",""T0.answers.3.label"":""Enter an answer""}",11
22319,Humpback whales and ships (Screen reader accessible),8,false,11,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Listening through headphones may help! "",""T0.question"":""What do you hear?"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ship noise"",""T0.answers.3.label"":""None of the above""}",12
22319,Humpback whales and ships (Screen reader accessible),8,false,11,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Are you having trouble identifying the sounds? We recommend you look at the field guide. We provided examples of whale sounds and ship noise, and their spectrograph images, that may help you. \n\nDon't forget to make sure your volume is up!"",""T0.question"":""What do you hear?"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ship noise"",""T0.answers.3.label"":""None of the above""}",13
22319,Humpback whales and ships (Screen reader accessible),8,false,11,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""multiple"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""},{""label"":""T0.answers.2.label""},{""label"":""T0.answers.3.label""}],""question"":""T0.question"",""required"":true}}","{""options"":{""count"":10},""criteria"":""classification_count""}","{""T0.help"":""Are you having trouble identifying the sounds? We recommend you check out the field guide. We provided examples of whale sounds and ship noise, and their spectrograph images, that may help you. \n\nDon't forget to make sure your volume is up!"",""T0.question"":""What do you hear?"",""T0.answers.0.label"":""Humpback whales"",""T0.answers.1.label"":""Ship noise"",""T0.answers.2.label"":""Humpback whales and ship noise"",""T0.answers.3.label"":""None of the above""}",14
